LABEL,SENSOR_A,SENSOR_B,TIME,container_id
LOAD_TRAIN,99,5,2015-03-15T10:04:55.534243,861
DEPART_TRAIN,33,75,2015-03-16T15:00:15.347242,861
NOISE,55,112,2015-04-27T12:52:53.356741,862
NOISE,91,18,2015-04-27T16:37:06.356741,862
UNLOAD_SHIP,-294,17,2015-04-28T17:56:48.839644,862
LOAD_TRAIN,114,-23,2015-05-01T17:30:37.988581,862
DEPART_TRAIN,29,66,2015-05-02T12:59:08.414824,862
UNLOAD_SHIP,-231,7,2015-02-16T14:22:06.570795,863
LOAD_TRAIN,61,16,2015-02-19T12:08:06.736137,863
DEPART_TRAIN,3,117,2015-02-20T13:54:02.611106,863
NOISE,77,-59,2015-09-20T21:08:50.881906,864
UNLOAD_SHIP,-189,-42,2015-09-22T15:52:31.414841,864
LOAD_TRAIN,138,-49,2015-09-25T14:48:03.282879,864
DEPART_TRAIN,33,-56,2015-09-26T14:23:01.067380,864
UNLOAD_SHIP,-285,-27,2015-10-24T08:57:21.720602,865
LOAD_TRAIN,81,-47,2015-10-27T06:56:15.260449,865
NOISE,58,2,2015-10-28T06:46:58.260449,865
DEPART_TRAIN,-21,-138,2015-10-28T07:12:59.292417,865
NOISE,48,20,2015-10-28T08:32:52.292417,865
UNLOAD_SHIP,-155,-60,2015-03-14T03:15:19.767762,866
LOAD_TRAIN,68,-36,2015-03-17T08:49:56.031501,866
DEPART_TRAIN,-13,79,2015-03-18T07:07:57.476436,866
NOISE,50,92,2015-06-29T02:26:50.883559,867
UNLOAD_SHIP,-277,55,2015-06-30T23:23:57.915828,867
LOAD_TRAIN,79,27,2015-07-03T22:42:00.297525,867
NOISE,85,53,2015-07-04T01:40:54.297525,867
DEPART_TRAIN,22,-140,2015-07-04T15:33:18.228093,867
NOISE,0,-75,2015-07-06T10:17:31.228093,867
NOISE,63,-20,2015-04-30T03:17:28.943849,868
UNLOAD_SHIP,-223,-32,2015-05-01T22:21:48.951449,868
LOAD_TRAIN,77,-19,2015-05-04T16:51:34.823124,868
DEPART_TRAIN,-11,-74,2015-05-05T10:09:03.482637,868
UNLOAD_SHIP,-261,-25,2015-03-17T05:45:26.207028,869
NOISE,19,-40,2015-03-19T08:37:17.207028,869
LOAD_TRAIN,97,18,2015-03-20T07:51:01.797288,869
NOISE,35,90,2015-03-20T14:44:41.797288,869
DEPART_TRAIN,-8,125,2015-03-21T14:47:12.230798,869
NOISE,13,117,2015-03-21T17:01:54.230798,869
UNLOAD_SHIP,-215,14,2015-09-23T07:25:48.854585,870
LOAD_TRAIN,133,-3,2015-09-26T13:13:41.207746,870
NOISE,38,105,2015-09-27T03:06:18.207746,870
DEPART_TRAIN,-2,-134,2015-09-27T11:39:33.225789,870
NOISE,42,-10,2015-09-28T02:20:05.225789,870
UNLOAD_SHIP,-203,61,2015-04-07T04:42:04.043440,871
LOAD_TRAIN,110,45,2015-04-10T09:07:43.394111,871
NOISE,6,-88,2015-04-10T16:40:48.394111,871
DEPART_TRAIN,35,133,2015-04-11T08:10:52.779858,871
NOISE,7,21,2015-04-12T03:26:12.779858,871
NOISE,108,90,2015-04-28T10:53:32.249912,872
UNLOAD_SHIP,-297,39,2015-04-28T14:01:33.408262,872
LOAD_TRAIN,106,45,2015-05-01T14:33:53.539874,872
DEPART_TRAIN,-23,-56,2015-05-02T20:26:19.972287,872
NOISE,23,-27,2015-01-10T04:01:46.895997,873
NOISE,62,102,2015-01-11T22:54:42.895997,873
UNLOAD_SHIP,-306,-3,2015-01-12T03:15:43.994127,873
LOAD_TRAIN,109,-18,2015-01-14T23:46:51.161088,873
DEPART_TRAIN,40,-117,2015-01-15T20:13:00.907688,873
UNLOAD_SHIP,-133,-16,2015-09-29T01:48:49.799932,874
NOISE,76,68,2015-09-29T04:32:58.799932,874
LOAD_TRAIN,75,0,2015-10-02T05:56:40.662932,874
DEPART_TRAIN,-33,-128,2015-10-03T09:30:33.760464,874
NOISE,22,9,2015-10-01T17:21:20.934358,875
UNLOAD_SHIP,-222,-27,2015-10-02T17:29:32.090988,875
LOAD_TRAIN,130,11,2015-10-05T16:17:44.897038,875
DEPART_TRAIN,9,84,2015-10-06T16:37:13.181857,875
UNLOAD_SHIP,-174,64,2015-02-15T05:04:22.902882,876
NOISE,113,-38,2015-02-17T11:47:42.902882,876
LOAD_TRAIN,87,15,2015-02-18T02:51:10.974525,876
NOISE,17,59,2015-02-18T14:49:07.974525,876
DEPART_TRAIN,35,-127,2015-02-19T07:04:51.833441,876
NOISE,57,-102,2015-02-19T21:26:41.833441,876
UNLOAD_SHIP,-135,-4,2015-03-21T09:12:18.272436,877
NOISE,63,64,2015-03-23T23:43:20.272436,877
LOAD_TRAIN,86,2,2015-03-24T02:39:25.585889,877
NOISE,118,108,2015-03-24T04:50:15.585889,877
DEPART_TRAIN,-25,-105,2015-03-24T22:06:28.639918,877
NOISE,95,-27,2015-03-25T08:05:32.639918,877
UNLOAD_SHIP,-297,11,2015-05-19T07:48:28.147866,878
LOAD_TRAIN,107,23,2015-05-22T10:45:22.606999,878
DEPART_TRAIN,32,56,2015-05-23T12:38:27.904865,878
UNLOAD_SHIP,-200,-42,2015-04-10T15:09:05.419686,879
NOISE,10,43,2015-04-10T19:43:44.419686,879
NOISE,112,57,2015-04-11T15:59:13.419686,879
LOAD_TRAIN,140,16,2015-04-13T11:53:07.387644,879
DEPART_TRAIN,26,-134,2015-04-14T08:30:16.285088,879
NOISE,110,-70,2015-09-12T20:37:39.036740,880
NOISE,78,55,2015-09-13T01:40:15.036740,880
UNLOAD_SHIP,-275,-34,2015-09-15T04:28:07.072483,880
LOAD_TRAIN,133,25,2015-09-17T21:51:35.910440,880
NOISE,58,-111,2015-09-18T01:15:14.910440,880
NOISE,57,-39,2015-09-18T19:29:25.910440,880
DEPART_TRAIN,-29,-110,2015-09-18T23:55:13.346061,880
NOISE,33,-93,2015-09-19T05:40:56.346061,880
NOISE,62,85,2015-09-19T07:55:46.346061,880
UNLOAD_SHIP,-265,36,2015-07-15T12:54:17.362700,881
LOAD_TRAIN,117,-27,2015-07-18T07:03:29.827395,881
NOISE,49,59,2015-07-19T05:28:10.827395,881
DEPART_TRAIN,1,-121,2015-07-19T11:22:58.666134,881
NOISE,77,-103,2015-07-20T22:45:13.666134,881
UNLOAD_SHIP,-175,4,2015-12-15T12:01:28.758319,882
NOISE,57,0,2015-12-16T19:06:09.758319,882
LOAD_TRAIN,101,-44,2015-12-18T08:17:05.369452,882
DEPART_TRAIN,-23,-89,2015-12-19T04:18:50.810064,882
UNLOAD_SHIP,-217,-49,2015-01-04T05:03:24.984482,883
LOAD_TRAIN,135,0,2015-01-07T05:23:52.075277,883
NOISE,62,111,2015-01-07T10:29:13.075277,883
DEPART_TRAIN,-28,-68,2015-01-08T10:35:17.590095,883
NOISE,41,-96,2015-01-08T23:15:31.590095,883
NOISE,106,68,2015-03-22T17:07:39.569790,884
UNLOAD_SHIP,-163,19,2015-03-23T10:55:10.998389,884
LOAD_TRAIN,66,15,2015-03-26T12:38:54.523168,884
NOISE,120,-91,2015-03-27T07:20:19.523168,884
DEPART_TRAIN,-5,-111,2015-03-27T15:43:19.765611,884
NOISE,53,87,2015-03-28T16:41:22.765611,884
UNLOAD_SHIP,-185,-54,2015-11-06T10:22:01.563727,885
LOAD_TRAIN,64,49,2015-11-09T12:39:52.617392,885
NOISE,19,-113,2015-11-09T23:29:46.617392,885
DEPART_TRAIN,-2,88,2015-11-10T16:29:41.739790,885
NOISE,82,61,2015-11-10T20:35:36.739790,885
UNLOAD_SHIP,-247,-14,2015-08-15T12:44:16.860325,886
NOISE,8,-61,2015-08-16T12:51:51.860325,886
LOAD_TRAIN,111,0,2015-08-18T19:43:27.095884,886
DEPART_TRAIN,-27,118,2015-08-19T17:56:22.611996,886
NOISE,15,85,2015-07-20T05:11:28.876469,887
UNLOAD_SHIP,-175,-46,2015-07-21T02:38:51.162250,887
NOISE,22,-100,2015-07-21T23:52:34.162250,887
LOAD_TRAIN,62,8,2015-07-24T00:46:01.653838,887
NOISE,106,-113,2015-07-24T18:25:08.653838,887
DEPART_TRAIN,34,-84,2015-07-24T19:58:53.644273,887
NOISE,102,115,2015-07-24T20:43:46.644273,887
NOISE,82,57,2015-07-30T11:39:16.519383,888
UNLOAD_SHIP,-221,-8,2015-07-31T12:36:59.653710,888
NOISE,96,115,2015-08-02T14:32:28.653710,888
LOAD_TRAIN,91,31,2015-08-03T13:44:09.830235,888
DEPART_TRAIN,-35,144,2015-08-04T11:24:39.578000,888
UNLOAD_SHIP,-207,61,2015-12-14T04:13:47.409659,889
LOAD_TRAIN,91,-34,2015-12-16T22:59:55.596345,889
NOISE,89,116,2015-12-16T23:58:49.596345,889
NOISE,30,-103,2015-12-17T06:03:17.596345,889
NOISE,75,92,2015-12-17T06:58:32.596345,889
DEPART_TRAIN,-1,102,2015-12-17T20:21:03.601816,889
NOISE,23,26,2015-12-17T20:43:33.601816,889
NOISE,78,-75,2015-12-17T23:21:58.601816,889
NOISE,94,-35,2015-12-17T23:51:30.601816,889
NOISE,59,22,2015-05-12T11:45:31.266768,890
UNLOAD_SHIP,-197,13,2015-05-14T16:46:58.437164,890
NOISE,81,40,2015-05-16T22:51:16.437164,890
NOISE,69,-16,2015-05-17T19:00:02.437164,890
LOAD_TRAIN,131,-48,2015-05-17T20:44:46.426778,890
DEPART_TRAIN,33,-74,2015-05-18T22:03:03.368855,890
UNLOAD_SHIP,-277,18,2015-10-18T01:25:41.669984,891
LOAD_TRAIN,114,-18,2015-10-21T07:45:40.657780,891
DEPART_TRAIN,8,-89,2015-10-22T10:54:59.902536,891
UNLOAD_SHIP,-133,9,2015-03-22T03:34:59.408079,892
NOISE,95,-22,2015-03-23T22:07:56.408079,892
NOISE,10,-52,2015-03-24T13:45:29.408079,892
LOAD_TRAIN,98,-30,2015-03-24T20:41:10.209115,892
DEPART_TRAIN,-30,-94,2015-03-26T00:14:19.619153,892
NOISE,69,47,2015-01-07T07:12:48.594555,893
NOISE,31,47,2015-01-08T06:55:08.594555,893
NOISE,19,51,2015-01-08T09:32:44.594555,893
UNLOAD_SHIP,-228,-64,2015-01-08T16:34:31.713941,893
NOISE,82,97,2015-01-09T04:36:42.713941,893
LOAD_TRAIN,72,24,2015-01-11T16:23:38.718524,893
DEPART_TRAIN,2,89,2015-01-12T09:53:14.149318,893
NOISE,3,25,2015-11-20T22:00:22.842229,894
NOISE,47,112,2015-11-21T06:20:30.842229,894
UNLOAD_SHIP,-243,-31,2015-11-21T23:19:12.137483,894
NOISE,41,-86,2015-11-24T07:03:20.137483,894
LOAD_TRAIN,63,27,2015-11-24T17:17:56.742875,894
DEPART_TRAIN,23,-70,2015-11-25T13:59:55.421153,894
UNLOAD_SHIP,-198,-53,2015-02-13T08:29:30.332293,895
NOISE,76,30,2015-02-15T03:48:32.332293,895
LOAD_TRAIN,111,-41,2015-02-16T13:28:52.115673,895
DEPART_TRAIN,37,-138,2015-02-17T06:35:31.904579,895
NOISE,50,95,2015-10-26T12:52:01.318815,896
UNLOAD_SHIP,-294,19,2015-10-26T17:53:58.610039,896
NOISE,19,5,2015-10-28T01:04:53.610039,896
LOAD_TRAIN,135,3,2015-10-29T12:42:44.436433,896
DEPART_TRAIN,26,-71,2015-10-30T08:49:50.858703,896
UNLOAD_SHIP,-175,63,2015-01-10T17:25:38.204202,897
NOISE,94,49,2015-01-12T03:26:27.204202,897
NOISE,1,61,2015-01-13T14:59:50.204202,897
LOAD_TRAIN,106,10,2015-01-13T16:51:30.362045,897
NOISE,33,17,2015-01-14T18:16:16.362045,897
DEPART_TRAIN,-37,62,2015-01-14T23:19:09.071223,897
NOISE,61,-45,2015-01-14T23:53:57.071223,897
UNLOAD_SHIP,-291,44,2015-10-15T05:01:02.224371,898
LOAD_TRAIN,133,35,2015-10-18T02:03:37.600429,898
DEPART_TRAIN,28,-62,2015-10-19T08:38:29.767709,898
NOISE,52,-79,2015-10-13T10:06:33.048583,899
UNLOAD_SHIP,-272,36,2015-10-15T00:13:46.388949,899
NOISE,85,-77,2015-10-15T15:58:01.388949,899
LOAD_TRAIN,126,-36,2015-10-17T22:35:45.863618,899
NOISE,93,-88,2015-10-19T04:19:41.863618,899
DEPART_TRAIN,-35,135,2015-10-19T05:22:42.173093,899
NOISE,49,30,2015-10-19T15:53:16.173093,899
UNLOAD_SHIP,-269,55,2015-11-15T10:39:48.100197,900
NOISE,50,-101,2015-11-16T07:47:13.100197,900
LOAD_TRAIN,131,29,2015-11-18T12:44:27.498750,900
NOISE,13,11,2015-11-19T11:26:06.498750,900
DEPART_TRAIN,34,-96,2015-11-19T18:50:12.904431,900
NOISE,14,-34,2015-11-20T19:20:22.904431,900
UNLOAD_SHIP,-257,-1,2015-01-12T07:38:10.578943,901
NOISE,117,-94,2015-01-14T15:48:43.578943,901
LOAD_TRAIN,103,-37,2015-01-15T03:01:44.859271,901
DEPART_TRAIN,-40,60,2015-01-16T03:35:11.228269,901
NOISE,46,-18,2015-01-13T09:14:51.703723,902
UNLOAD_SHIP,-265,41,2015-01-14T23:18:48.346232,902
LOAD_TRAIN,120,-38,2015-01-18T06:26:34.392854,902
NOISE,36,11,2015-01-18T21:17:47.392854,902
DEPART_TRAIN,-23,100,2015-01-19T00:53:44.241602,902
NOISE,107,-67,2015-01-19T02:51:43.241602,902
NOISE,69,83,2015-08-24T15:07:48.635974,903
UNLOAD_SHIP,-268,1,2015-08-24T23:02:03.792472,903
NOISE,35,-87,2015-08-25T12:52:18.792472,903
LOAD_TRAIN,130,32,2015-08-27T23:07:58.930224,903
DEPART_TRAIN,-21,-124,2015-08-28T18:02:00.733183,903
UNLOAD_SHIP,-131,1,2015-02-25T07:28:24.564536,904
NOISE,120,-10,2015-02-26T01:44:54.564536,904
LOAD_TRAIN,110,48,2015-02-28T02:02:50.842964,904
DEPART_TRAIN,-34,-97,2015-03-01T08:23:20.222468,904
UNLOAD_SHIP,-169,34,2015-06-24T05:52:01.287269,905
LOAD_TRAIN,86,30,2015-06-27T10:38:33.969129,905
DEPART_TRAIN,12,-71,2015-06-28T17:28:10.282398,905
UNLOAD_SHIP,-206,2,2015-10-23T14:04:40.825247,906
LOAD_TRAIN,88,36,2015-10-26T09:53:18.913021,906
DEPART_TRAIN,2,101,2015-10-27T13:43:33.676776,906
NOISE,98,120,2015-04-06T21:20:20.087877,907
UNLOAD_SHIP,-237,-10,2015-04-07T10:59:14.011274,907
NOISE,77,-9,2015-04-09T13:24:08.011274,907
LOAD_TRAIN,63,-35,2015-04-10T15:45:51.560038,907
DEPART_TRAIN,-12,-59,2015-04-11T15:31:17.063256,907
UNLOAD_SHIP,-265,-19,2015-11-03T04:20:28.864624,908
NOISE,27,32,2015-11-05T04:52:36.864624,908
LOAD_TRAIN,118,-38,2015-11-06T00:38:53.958961,908
DEPART_TRAIN,-14,145,2015-11-07T07:35:01.970271,908
NOISE,5,97,2015-04-11T21:28:56.869783,909
UNLOAD_SHIP,-272,44,2015-04-13T05:28:56.759667,909
NOISE,105,-97,2015-04-15T23:38:35.759667,909
LOAD_TRAIN,109,13,2015-04-16T04:35:01.223471,909
DEPART_TRAIN,-32,-69,2015-04-17T08:54:05.078910,909
UNLOAD_SHIP,-258,24,2015-05-29T02:31:33.095128,910
NOISE,22,-53,2015-05-29T11:38:19.095128,910
LOAD_TRAIN,110,25,2015-06-01T09:04:36.149470,910
NOISE,118,53,2015-06-02T09:04:50.149470,910
DEPART_TRAIN,24,-145,2015-06-02T11:50:17.913458,910
NOISE,14,-11,2015-06-03T08:30:36.913458,910
UNLOAD_SHIP,-165,-35,2015-10-11T20:47:10.578040,911
LOAD_TRAIN,137,-33,2015-10-14T16:18:56.942936,911
NOISE,10,44,2015-10-14T16:39:30.942936,911
NOISE,84,108,2015-10-15T11:25:00.942936,911
DEPART_TRAIN,-28,62,2015-10-15T11:58:11.472961,911
NOISE,48,19,2015-10-16T12:25:16.472961,911
NOISE,65,-1,2015-10-16T19:19:16.472961,911
UNLOAD_SHIP,-167,26,2015-03-22T15:33:45.353396,912
LOAD_TRAIN,64,0,2015-03-25T14:27:18.290331,912
DEPART_TRAIN,-16,77,2015-03-26T10:37:43.204453,912
UNLOAD_SHIP,-215,-31,2015-01-14T18:06:56.646644,913
LOAD_TRAIN,129,-49,2015-01-18T01:13:59.739888,913
DEPART_TRAIN,-8,-79,2015-01-18T22:52:27.961345,913
UNLOAD_SHIP,-139,6,2015-06-15T07:31:53.226606,914
LOAD_TRAIN,140,-34,2015-06-18T06:57:33.563425,914
DEPART_TRAIN,-6,-94,2015-06-19T07:39:15.887969,914
UNLOAD_SHIP,-140,-63,2015-08-04T14:09:22.191276,915
LOAD_TRAIN,72,0,2015-08-07T08:41:47.826227,915
NOISE,89,-51,2015-08-07T17:10:48.826227,915
DEPART_TRAIN,-9,-106,2015-08-08T05:24:41.563061,915
NOISE,109,65,2015-08-09T07:15:00.563061,915
NOISE,11,-105,2015-02-25T18:06:42.144414,916
UNLOAD_SHIP,-226,-37,2015-02-26T02:01:59.085482,916
NOISE,91,104,2015-02-26T21:01:09.085482,916
LOAD_TRAIN,105,-14,2015-03-01T01:05:55.412962,916
DEPART_TRAIN,-2,-91,2015-03-01T18:55:32.635569,916
UNLOAD_SHIP,-227,55,2015-06-12T05:12:10.182497,917
NOISE,22,63,2015-06-14T07:13:43.182497,917
LOAD_TRAIN,65,-23,2015-06-15T09:42:42.015062,917
DEPART_TRAIN,-14,-139,2015-06-16T06:49:06.509503,917
UNLOAD_SHIP,-158,65,2015-04-03T14:15:39.712087,918
LOAD_TRAIN,91,38,2015-04-06T10:58:43.673393,918
DEPART_TRAIN,32,104,2015-04-07T14:37:24.743531,918
UNLOAD_SHIP,-168,-33,2015-05-09T22:47:48.601551,919
NOISE,19,-39,2015-05-11T11:23:44.601551,919
NOISE,35,120,2015-05-11T23:20:29.601551,919
LOAD_TRAIN,117,22,2015-05-13T01:45:11.203669,919
NOISE,17,-96,2015-05-13T16:09:42.203669,919
DEPART_TRAIN,-2,-128,2015-05-14T02:25:48.260965,919
NOISE,56,-61,2015-05-14T02:47:28.260965,919
UNLOAD_SHIP,-166,-26,2015-01-14T08:35:45.838246,920
NOISE,83,1,2015-01-16T19:53:14.838246,920
LOAD_TRAIN,118,29,2015-01-17T13:29:42.253341,920
NOISE,91,12,2015-01-17T16:59:36.253341,920
NOISE,93,-87,2015-01-18T07:34:03.253341,920
DEPART_TRAIN,-25,-91,2015-01-18T13:35:15.557935,920
NOISE,73,119,2015-01-18T18:31:54.557935,920
NOISE,10,84,2015-01-19T07:51:23.557935,920
NOISE,8,-41,2015-12-20T03:03:49.921000,921
UNLOAD_SHIP,-166,54,2015-12-20T05:44:40.093407,921
NOISE,112,-112,2015-12-22T01:53:35.093407,921
LOAD_TRAIN,88,-39,2015-12-22T23:49:00.503014,921
DEPART_TRAIN,33,-103,2015-12-23T16:47:48.937723,921
UNLOAD_SHIP,-177,-57,2015-05-29T19:28:59.216960,922
NOISE,97,-113,2015-05-30T05:06:43.216960,922
NOISE,29,-58,2015-05-30T09:55:43.216960,922
NOISE,21,3,2015-05-31T13:38:38.216960,922
NOISE,48,-14,2015-05-31T17:14:32.216960,922
LOAD_TRAIN,82,-34,2015-06-01T14:50:59.689991,922
DEPART_TRAIN,-4,-126,2015-06-02T13:02:25.952908,922
UNLOAD_SHIP,-286,-16,2015-05-17T02:32:19.293752,923
LOAD_TRAIN,60,-21,2015-05-20T00:36:11.926824,923
DEPART_TRAIN,-13,-137,2015-05-21T04:41:57.921986,923
NOISE,38,-67,2015-02-23T07:26:08.276356,924
UNLOAD_SHIP,-142,0,2015-02-24T02:08:35.147004,924
LOAD_TRAIN,91,26,2015-02-26T19:14:58.645724,924
NOISE,22,-86,2015-02-26T23:44:56.645724,924
NOISE,36,-74,2015-02-27T02:54:01.645724,924
DEPART_TRAIN,-34,134,2015-02-27T16:00:03.452626,924
NOISE,81,118,2015-02-27T16:01:28.452626,924
NOISE,105,108,2015-02-27T16:20:32.452626,924
UNLOAD_SHIP,-268,-64,2015-02-01T16:47:59.929606,925
LOAD_TRAIN,112,-23,2015-02-04T12:31:23.697277,925
DEPART_TRAIN,8,78,2015-02-05T10:57:10.156506,925
UNLOAD_SHIP,-232,50,2015-02-22T19:12:39.221292,926
NOISE,53,-9,2015-02-24T21:44:49.221292,926
LOAD_TRAIN,130,-14,2015-02-25T13:24:49.842562,926
DEPART_TRAIN,8,-128,2015-02-26T14:14:43.511171,926
NOISE,47,-14,2015-08-29T14:03:03.840606,927
UNLOAD_SHIP,-154,10,2015-08-31T12:13:11.418621,927
NOISE,115,0,2015-09-01T23:24:22.418621,927
LOAD_TRAIN,88,-12,2015-09-03T15:43:00.442686,927
DEPART_TRAIN,-30,-122,2015-09-04T19:05:45.520614,927
UNLOAD_SHIP,-262,-6,2015-12-13T08:51:59.360404,928
NOISE,0,7,2015-12-14T15:04:17.360404,928
LOAD_TRAIN,83,47,2015-12-16T04:12:23.904846,928
DEPART_TRAIN,-29,-105,2015-12-17T03:01:57.862297,928
UNLOAD_SHIP,-266,-46,2015-09-09T08:32:47.056164,929
LOAD_TRAIN,60,-38,2015-09-12T02:29:29.206306,929
DEPART_TRAIN,-29,80,2015-09-13T03:58:38.366855,929
NOISE,114,-54,2015-03-02T20:08:23.831851,930
UNLOAD_SHIP,-214,40,2015-03-05T00:00:10.281591,930
LOAD_TRAIN,124,-27,2015-03-08T02:12:50.197044,930
DEPART_TRAIN,-7,-120,2015-03-09T07:43:21.065837,930
NOISE,61,-59,2015-01-30T05:19:30.981301,931
NOISE,113,-12,2015-01-31T02:12:54.981301,931
UNLOAD_SHIP,-194,23,2015-01-31T13:44:50.501550,931
LOAD_TRAIN,121,-13,2015-02-03T16:58:34.513787,931
DEPART_TRAIN,31,134,2015-02-04T21:57:35.788520,931
NOISE,27,68,2015-06-26T10:42:10.190007,932
UNLOAD_SHIP,-167,-56,2015-06-28T07:09:55.168912,932
LOAD_TRAIN,128,-4,2015-07-01T03:47:37.176617,932
NOISE,84,-42,2015-07-01T08:42:07.176617,932
DEPART_TRAIN,-38,103,2015-07-01T22:32:32.301110,932
NOISE,72,63,2015-07-03T02:41:30.301110,932
NOISE,70,-77,2015-10-08T07:35:33.283953,933
UNLOAD_SHIP,-213,-58,2015-10-09T21:23:15.110221,933
LOAD_TRAIN,109,1,2015-10-12T16:18:45.711583,933
NOISE,112,-47,2015-10-13T00:33:19.711583,933
DEPART_TRAIN,-4,115,2015-10-13T20:45:11.657681,933
NOISE,63,-120,2015-10-14T04:13:12.657681,933
UNLOAD_SHIP,-266,54,2015-05-08T08:36:38.060126,934
LOAD_TRAIN,120,-12,2015-05-11T06:29:22.489809,934
DEPART_TRAIN,-11,119,2015-05-12T03:29:03.277222,934
NOISE,85,36,2015-12-11T16:02:06.453068,935
UNLOAD_SHIP,-187,-18,2015-12-12T14:15:06.726563,935
NOISE,56,-98,2015-12-14T02:21:33.726563,935
LOAD_TRAIN,111,9,2015-12-15T16:47:01.267673,935
NOISE,54,-79,2015-12-16T09:26:17.267673,935
DEPART_TRAIN,26,-63,2015-12-16T15:24:01.061584,935
NOISE,80,59,2015-12-16T16:19:49.061584,935
NOISE,63,16,2015-05-22T12:02:37.689163,936
UNLOAD_SHIP,-183,34,2015-05-25T06:24:15.250751,936
NOISE,10,-67,2015-05-27T08:22:26.250751,936
LOAD_TRAIN,110,-3,2015-05-28T05:45:29.187341,936
DEPART_TRAIN,-33,-129,2015-05-29T10:25:10.789031,936
NOISE,30,-15,2015-05-19T20:17:24.686982,937
UNLOAD_SHIP,-209,-12,2015-05-22T04:16:11.346244,937
LOAD_TRAIN,81,-6,2015-05-25T01:04:11.405537,937
NOISE,0,-83,2015-05-25T09:14:51.405537,937
DEPART_TRAIN,-21,109,2015-05-25T21:48:06.690267,937
NOISE,98,98,2015-05-25T23:42:29.690267,937
UNLOAD_SHIP,-212,20,2015-03-15T00:38:13.331491,938
LOAD_TRAIN,97,40,2015-03-18T03:53:08.738033,938
DEPART_TRAIN,13,-142,2015-03-19T08:16:29.614981,938
UNLOAD_SHIP,-297,2,2015-04-26T15:00:54.695086,939
LOAD_TRAIN,104,18,2015-04-29T16:19:38.671685,939
NOISE,92,-11,2015-04-30T09:55:29.671685,939
DEPART_TRAIN,18,69,2015-04-30T23:17:04.732140,939
NOISE,15,-37,2015-05-02T00:52:20.732140,939
UNLOAD_SHIP,-145,-31,2015-01-04T17:44:39.369336,940
LOAD_TRAIN,91,16,2015-01-07T13:13:08.068199,940
NOISE,98,-46,2015-01-07T23:05:42.068199,940
DEPART_TRAIN,9,120,2015-01-08T17:02:51.610754,940
NOISE,56,27,2015-01-09T15:55:47.610754,940
UNLOAD_SHIP,-196,62,2015-10-27T03:05:33.177132,941
NOISE,71,78,2015-10-27T03:35:39.177132,941
NOISE,16,72,2015-10-27T19:11:35.177132,941
LOAD_TRAIN,104,32,2015-10-29T21:22:24.022951,941
DEPART_TRAIN,-12,120,2015-10-30T16:48:50.067770,941
NOISE,118,117,2015-09-02T01:01:10.951499,942
UNLOAD_SHIP,-154,3,2015-09-02T08:08:54.958381,942
LOAD_TRAIN,75,31,2015-09-05T09:01:11.924298,942
DEPART_TRAIN,-12,64,2015-09-06T03:48:35.113628,942
UNLOAD_SHIP,-209,15,2015-02-28T02:53:06.596471,943
LOAD_TRAIN,68,46,2015-03-02T23:27:37.886692,943
DEPART_TRAIN,33,-80,2015-03-04T03:07:28.177986,943
NOISE,77,-59,2015-08-19T09:33:25.057823,944
UNLOAD_SHIP,-279,39,2015-08-20T14:36:50.373089,944
NOISE,119,100,2015-08-21T10:16:27.373089,944
NOISE,11,74,2015-08-21T22:24:12.373089,944
LOAD_TRAIN,98,29,2015-08-23T19:33:35.965236,944
NOISE,14,2,2015-08-24T00:33:03.965236,944
DEPART_TRAIN,-11,-59,2015-08-24T15:38:39.764971,944
NOISE,74,-23,2015-08-25T13:26:40.764971,944
NOISE,9,1,2015-08-11T23:07:47.461840,945
NOISE,28,92,2015-08-13T03:38:39.461840,945
UNLOAD_SHIP,-254,21,2015-08-13T10:04:37.922850,945
LOAD_TRAIN,62,14,2015-08-16T15:58:17.293968,945
NOISE,33,-63,2015-08-17T12:44:47.293968,945
DEPART_TRAIN,9,89,2015-08-17T20:32:56.896103,945
NOISE,84,-109,2015-08-19T03:42:36.896103,945
UNLOAD_SHIP,-247,-30,2015-09-28T04:07:32.317574,946
LOAD_TRAIN,68,48,2015-10-01T07:05:16.518776,946
NOISE,98,99,2015-10-01T20:06:39.518776,946
DEPART_TRAIN,-18,69,2015-10-02T06:05:10.075753,946
NOISE,106,-17,2015-10-02T19:09:15.075753,946
UNLOAD_SHIP,-180,61,2015-05-09T03:29:40.117969,947
LOAD_TRAIN,93,-19,2015-05-12T09:38:13.623552,947
DEPART_TRAIN,31,-145,2015-05-13T12:34:16.360754,947
NOISE,15,80,2015-03-03T22:24:09.858224,948
UNLOAD_SHIP,-211,57,2015-03-04T10:09:55.828699,948
NOISE,120,-42,2015-03-04T21:41:09.828699,948
LOAD_TRAIN,80,-14,2015-03-07T15:39:04.633911,948
DEPART_TRAIN,10,109,2015-03-08T20:22:23.764839,948
UNLOAD_SHIP,-141,-38,2015-06-24T04:11:10.164938,949
LOAD_TRAIN,95,-26,2015-06-26T22:28:42.768832,949
NOISE,25,66,2015-06-27T18:26:48.768832,949
NOISE,111,83,2015-06-27T20:11:56.768832,949
DEPART_TRAIN,-19,-128,2015-06-27T21:26:36.162712,949
NOISE,3,7,2015-06-28T06:08:23.162712,949
NOISE,54,38,2015-06-28T15:39:56.162712,949
UNLOAD_SHIP,-207,4,2015-07-07T07:07:50.324488,950
